timestamp_us;participant;state;active_label_id;active_label_name;stream_index;ch0;ch1;ch2;ch3;ch4;ch5;ch6;ch7
11875000;Huimin;PAUSED;0;rest;0;-2;-3;17;-2;-2;-3;-2;1
11875000;Huimin;PAUSED;0;rest;0;-1;0;8;1;-1;-1;-2;-1
11886718;Huimin;PAUSED;0;rest;1;2;0;-19;-1;1;0;-1;-2
11886718;Huimin;PAUSED;0;rest;1;2;2;-12;7;4;1;0;-1
11893554;Huimin;PAUSED;0;rest;2;0;2;8;-1;-2;-2;-2;-2
11893554;Huimin;PAUSED;0;rest;2;0;-1;21;2;1;1;0;1
11904296;Huimin;PAUSED;0;rest;3;-3;-4;1;-3;-3;-2;-2;-1
11904296;Huimin;PAUSED;0;rest;3;0;-1;7;-1;-2;-1;-1;1
11911132;Huimin;PAUSED;0;rest;0;-1;-1;-16;0;0;0;0;0
11911132;Huimin;PAUSED;0;rest;0;-1;-2;-10;-3;-1;-1;-3;-1
11922851;Huimin;PAUSED;0;rest;1;-1;-4;-5;-2;-1;0;0;-1
11922851;Huimin;PAUSED;0;rest;1;0;0;-10;-3;-2;-2;-4;-2
11935546;Huimin;PAUSED;0;rest;2;-2;0;17;0;-2;-1;-1;-1
11935546;Huimin;PAUSED;0;rest;2;0;-2;-13;-3;0;-1;-2;-2
11947265;Huimin;PAUSED;0;rest;3;-1;1;2;1;0;-1;0;0
11947265;Huimin;PAUSED;0;rest;3;-1;-3;7;-1;-1;1;-2;0
11953125;Huimin;PAUSED;0;rest;0;-2;-3;-16;-5;-1;-1;0;-2
11953125;Huimin;PAUSED;0;rest;0;-2;-3;8;1;-5;-5;-2;-3
11980468;Huimin;PAUSED;0;rest;1;0;-2;-32;-2;0;0;-2;0
11980468;Huimin;PAUSED;0;rest;1;1;-1;4;1;2;-2;1;0
11987304;Huimin;PAUSED;0;rest;2;-2;-3;-3;2;-1;0;-1;-2
11987304;Huimin;PAUSED;0;rest;2;0;0;-5;-3;-2;-1;0;-3
11999023;Huimin;PAUSED;0;rest;3;-2;-3;-9;-8;-3;-2;-1;-1
11999023;Huimin;PAUSED;0;rest;3;-2;0;1;6;-1;-3;-2;-2
12004882;Huimin;PAUSED;0;rest;0;0;-1;2;-1;-1;-1;-2;1
12004882;Huimin;PAUSED;0;rest;0;-3;0;-8;-6;-1;-1;-2;-1
12017578;Huimin;PAUSED;0;rest;2;-1;0;6;-1;-2;-3;-1;-3
12017578;Huimin;PAUSED;0;rest;2;0;-2;-7;2;0;0;0;1
12029296;Huimin;PAUSED;0;rest;3;-1;-1;-11;-4;-1;-2;-1;-1
12029296;Huimin;PAUSED;0;rest;3;1;2;41;5;0;-1;1;1
12035156;Huimin;PAUSED;0;rest;0;0;3;-13;4;0;1;-1;-1
12035156;Huimin;PAUSED;0;rest;0;-1;-4;-4;-3;-3;-2;-1;-1
12047851;Huimin;PAUSED;0;rest;1;-1;-1;6;0;-3;-2;-1;-2
12047851;Huimin;PAUSED;0;rest;1;-2;-4;-29;-6;-1;-2;-2;-2
12054687;Huimin;PAUSED;0;rest;2;1;-1;19;1;0;0;-1;-1
12054687;Huimin;PAUSED;0;rest;2;3;5;24;5;0;0;0;0
12066406;Huimin;PAUSED;0;rest;3;-2;-3;-13;-5;-2;-2;-1;-2
12066406;Huimin;PAUSED;0;rest;3;0;-1;-4;-4;-1;0;-1;0
12073242;Huimin;PAUSED;0;rest;0;-2;-1;8;0;0;-2;0;-1
12073242;Huimin;PAUSED;0;rest;0;-3;-1;-12;-3;-1;-1;-1;-1
12084960;Huimin;PAUSED;0;rest;1;-1;-2;9;0;-2;-2;-1;-1
12084960;Huimin;PAUSED;0;rest;1;-1;-2;-19;-5;-1;-1;-2;-2
12092773;Huimin;PAUSED;0;rest;2;-1;-1;8;3;-1;-1;-2;-2
12092773;Huimin;PAUSED;0;rest;2;-1;-1;-15;0;0;-1;-1;-1
12104492;Huimin;PAUSED;0;rest;3;0;-2;-4;-2;-1;-1;0;0
12104492;Huimin;PAUSED;0;rest;3;-2;-2;6;0;-2;-2;-2;-2
12110351;Huimin;PAUSED;0;rest;0;1;0;-11;-3;1;0;0;-1
12110351;Huimin;PAUSED;0;rest;0;0;-1;-12;-4;0;-1;0;0
12123046;Huimin;PAUSED;0;rest;1;0;3;12;7;1;-1;-1;-1
12123046;Huimin;PAUSED;0;rest;1;-1;-1;1;-6;-3;0;-1;-1
12128906;Huimin;PAUSED;0;rest;2;-1;-4;-8;-3;0;0;-1;-1
12128906;Huimin;PAUSED;0;rest;2;-1;0;10;-3;-1;-2;-3;-4
12141601;Huimin;PAUSED;0;rest;3;1;-1;-13;3;1;0;-2;-1
12141601;Huimin;PAUSED;0;rest;3;-1;1;7;-5;-1;-2;0;0
12147460;Huimin;PAUSED;0;rest;0;-1;0;19;2;-1;0;-2;-2
12147460;Huimin;PAUSED;0;rest;0;-2;-4;-11;-2;-2;-2;0;0
12159179;Huimin;PAUSED;0;rest;1;1;5;34;3;1;1;0;0
12159179;Huimin;PAUSED;0;rest;1;-2;-5;-28;-5;-3;-3;-3;-2
12166015;Huimin;PAUSED;0;rest;2;2;6;47;3;-1;-1;-1;0
12166015;Huimin;PAUSED;0;rest;2;0;-1;-3;-1;-1;-1;-2;-2
12176757;Huimin;PAUSED;0;rest;3;-3;-1;3;-3;-3;-2;-2;-2
12176757;Huimin;PAUSED;0;rest;3;-1;-2;7;2;-1;-2;0;-1
12183593;Huimin;PAUSED;0;rest;0;-2;-2;-25;-5;1;-1;-1;-1
12183593;Huimin;PAUSED;0;rest;0;0;-2;-4;0;-2;-1;-2;-2
12225585;Huimin;PAUSED;0;rest;1;0;3;37;4;1;-1;-1;-1
12225585;Huimin;PAUSED;0;rest;1;-2;1;-3;-1;0;1;-2;-1
12231445;Huimin;PAUSED;0;rest;2;-3;-4;-11;-2;-3;-1;-1;0
12231445;Huimin;PAUSED;0;rest;2;0;2;18;-2;-1;-1;0;1
12243164;Huimin;PAUSED;0;rest;3;-2;-3;-26;-7;-2;-3;-2;-1
12243164;Huimin;PAUSED;0;rest;3;2;0;-5;3;-1;0;-1;-1
12250000;Huimin;PAUSED;0;rest;0;-1;-2;-6;-6;-2;-2;2;-2
12250000;Huimin;PAUSED;0;rest;0;0;3;64;15;1;-2;-2;-1
12255859;Huimin;PAUSED;0;rest;2;-2;-3;2;-3;-3;-2;-4;-3
12255859;Huimin;PAUSED;0;rest;2;-1;-2;-25;-6;0;-2;0;-3
12270507;Huimin;PAUSED;0;rest;3;-3;-4;-2;0;-2;-2;-1;-1
12270507;Huimin;PAUSED;0;rest;3;1;-2;5;-6;-2;0;1;-1
12276367;Huimin;PAUSED;0;rest;0;-3;0;-7;1;-1;-1;-1;-1
12276367;Huimin;PAUSED;0;rest;0;-2;-3;-20;-4;-2;-3;-3;-1
12289062;Huimin;PAUSED;0;rest;1;0;1;4;-2;-1;-1;-1;0
12289062;Huimin;PAUSED;0;rest;1;-2;-1;-10;-3;-2;-3;-2;-3
12295898;Huimin;PAUSED;0;rest;2;-2;-3;4;-1;-2;1;0;0
12295898;Huimin;PAUSED;0;rest;2;-1;-1;-12;-1;0;0;-2;-1
12306640;Huimin;PAUSED;0;rest;3;1;2;19;3;-1;-1;-2;-1
12306640;Huimin;PAUSED;0;rest;3;-2;-2;-21;-1;0;-1;-1;-3
12314453;Huimin;PAUSED;0;rest;0;1;5;37;7;1;-1;-1;0
12314453;Huimin;PAUSED;0;rest;0;-1;-2;-15;-5;-2;0;-1;-2
